premise_1,premise_2,conclusion,n,empirical_n,empirical_stat,ci_lower,mean,ci_upper,conclusion_quantifier,model,model_lower,model_mean,model_upper
No;B;A,Some not;B;C,Some;A;C,10,10,0.07194244604316546,0.03124394379844961,0.07216479942974117,0.12162595287595288,Some,mReasoner-Group,0,0,0
No;B;A,Some not;B;C,Some;A;C,10,10,0.07194244604316546,0.03124394379844961,0.07216479942974117,0.12162595287595288,Some,PHM-Group,0,0,0
No;B;A,Some not;B;C,Some;C;A,7,7,0.050359712230215826,0.016109831029185867,0.05135126069698502,0.09286960132890364,Some,mReasoner-Indiv,0,0,0
No;B;A,Some not;B;C,Some;C;A,7,7,0.050359712230215826,0.016109831029185867,0.05135126069698502,0.09286960132890364,Some,PHM-Indiv,0,0,0
No;B;A,Some not;B;C,Some;C;A,7,7,0.050359712230215826,0.016109831029185867,0.05135126069698502,0.09286960132890364,Some,mReasoner-Group,0,0,0
No;B;A,Some not;B;C,Some;C;A,7,7,0.050359712230215826,0.016109831029185867,0.05135126069698502,0.09286960132890364,Some,PHM-Group,0,0,0
No;B;A,Some not;C;B,All;A;C,3,3,0.02158273381294964,0.006802721088435374,0.022845447378008706,0.04741282339707534,All,mReasoner-Indiv,0,0,0
No;B;A,Some not;C;B,All;A;C,3,3,0.02158273381294964,0.006802721088435374,0.022845447378008706,0.04741282339707534,All,PHM-Indiv,0,0,0
No;B;A,Some not;C;B,All;A;C,3,3,0.02158273381294964,0.006802721088435374,0.022845447378008706,0.04741282339707534,All,mReasoner-Group,0,0,0
No;B;A,Some not;C;B,All;A;C,3,3,0.02158273381294964,0.006802721088435374,0.022845447378008706,0.04741282339707534,All,PHM-Group,0,0,0
No;B;A,Some not;C;B,All;C;A,2,2,0.014388489208633094,0.006527514231499052,0.01743475766921796,0.03938043928719437,All,mReasoner-Indiv,0,0,0
No;B;A,Some not;C;B,All;C;A,2,2,0.014388489208633094,0.006527514231499052,0.01743475766921796,0.03938043928719437,All,PHM-Indiv,0,0,0
No;B;A,Some not;C;B,All;C;A,2,2,0.014388489208633094,0.006527514231499052,0.01743475766921796,0.03938043928719437,All,mReasoner-Group,0,0,0
No;B;A,Some not;C;B,All;C;A,2,2,0.014388489208633094,0.006527514231499052,0.01743475766921796,0.03938043928719437,All,PHM-Group,0,0,0
No;B;A,Some not;C;B,No;A;C,8,8,0.05755395683453238,0.02142857142857143,0.05693378782993049,0.09775473960976058,No,mReasoner-Indiv,0,0,0
No;B;A,Some not;C;B,No;A;C,8,8,0.05755395683453238,0.02142857142857143,0.05693378782993049,0.09775473960976058,No,PHM-Indiv,0,0,0
No;B;A,Some not;C;B,No;A;C,8,8,0.05755395683453238,0.02142857142857143,0.05693378782993049,0.09775473960976058,No,mReasoner-Group,0,0,0
No;B;A,Some not;C;B,No;A;C,8,8,0.05755395683453238,0.02142857142857143,0.05693378782993049,0.09775473960976058,No,PHM-Group,0,0,0
No;B;A,Some not;C;B,No;C;A,4,4,0.02877697841726619,0.007142857142857143,0.029641393181051974,0.060333299692183484,No,mReasoner-Indiv,0,0,0
No;B;A,Some not;C;B,No;C;A,4,4,0.02877697841726619,0.007142857142857143,0.029641393181051974,0.060333299692183484,No,PHM-Indiv,0,0,0
No;B;A,Some not;C;B,No;C;A,4,4,0.02877697841726619,0.007142857142857143,0.029641393181051974,0.060333299692183484,No,mReasoner-Group,0,0,0
No;B;A,Some not;C;B,No;C;A,4,4,0.02877697841726619,0.007142857142857143,0.029641393181051974,0.060333299692183484,No,PHM-Group,0,0,0
No;B;A,Some not;C;B,NVC;,47,47,0.3381294964028777,0.25874125874125875,0.33795464201161257,0.4117759317467445,NVC,mReasoner-Indiv,0.3766195569136746,0.4533375865842128,0.5343511450381679
No;B;A,Some not;C;B,NVC;,47,47,0.3381294964028777,0.25874125874125875,0.33795464201161257,0.4117759317467445,NVC,PHM-Indiv,0.7153571428571428,0.7844603042388738,0.8482810867293626
No;B;A,Some not;C;B,NVC;,47,47,0.3381294964028777,0.25874125874125875,0.33795464201161257,0.4117759317467445,NVC,mReasoner-Group,0.3333333333333333,0.41590260520427197,0.5
No;B;A,Some not;C;B,NVC;,47,47,0.3381294964028777,0.25874125874125875,0.33795464201161257,0.4117759317467445,NVC,PHM-Group,1,1,1
No;B;A,Some not;C;B,Some not;A;C,8,8,0.05755395683453238,0.021731310603690962,0.057113162066415854,0.09657488419969118,Some not,mReasoner-Indiv,0,0,0
No;B;A,Some not;C;B,Some not;A;C,8,8,0.05755395683453238,0.021731310603690962,0.057113162066415854,0.09657488419969118,Some not,PHM-Indiv,0,0,0
No;B;A,Some not;C;B,Some not;A;C,8,8,0.05755395683453238,0.021731310603690962,0.057113162066415854,0.09657488419969118,Some not,mReasoner-Group,0,0,0
No;B;A,Some not;C;B,Some not;A;C,8,8,0.05755395683453238,0.021731310603690962,0.057113162066415854,0.09657488419969118,Some not,PHM-Group,0,0,0
No;B;A,Some not;C;B,Some not;C;A,34,34,0.2446043165467626,0.17164179104477612,0.24416580732859755,0.3211806441733449,Some not,mReasoner-Indiv,0.46564885496183206,0.5466624134157873,0.6233804430863255
No;B;A,Some not;C;B,Some not;C;A,34,34,0.2446043165467626,0.17164179104477612,0.24416580732859755,0.3211806441733449,Some not,PHM-Indiv,0.12665315315315318,0.1866964154067026,0.2518961352657004
No;B;A,Some not;C;B,Some not;C;A,34,34,0.2446043165467626,0.17164179104477612,0.24416580732859755,0.3211806441733449,Some not,mReasoner-Group,0.5,0.5840973947957281,0.6666666666666666
No;B;A,Some not;C;B,Some not;C;A,34,34,0.2446043165467626,0.17164179104477612,0.24416580732859755,0.3211806441733449,Some not,PHM-Group,0,0,0
No;B;A,Some not;C;B,Some;A;C,8,8,0.05755395683453238,0.02158273381294964,0.05800000779741501,0.1,Some,mReasoner-Indiv,0,0,0
No;B;A,Some not;C;B,Some;A;C,8,8,0.05755395683453238,0.02158273381294964,0.05800000779741501,0.1,Some,PHM-Indiv,0,0,0
No;B;A,Some not;C;B,Some;A;C,8,8,0.05755395683453238,0.02158273381294964,0.05800000779741501,0.1,Some,mReasoner-Group,0,0,0
No;B;A,Some not;C;B,Some;A;C,8,8,0.05755395683453238,0.02158273381294964,0.05800000779741501,0.1,Some,PHM-Group,0,0,0
No;B;A,Some not;C;B,Some;C;A,25,25,0.17985611510791366,0.11714242788461539,0.1803027326105435,0.24604037267080744,Some,mReasoner-Indiv,0,0,0
No;B;A,Some not;C;B,Some;C;A,25,25,0.17985611510791366,0.11714242788461539,0.1803027326105435,0.24604037267080744,Some,PHM-Indiv,0.007226827233865082,0.02925281983207264,0.058823529411764705
No;B;A,Some not;C;B,Some;C;A,25,25,0.17985611510791366,0.11714242788461539,0.1803027326105435,0.24604037267080744,Some,mReasoner-Group,0,0,0
No;B;A,Some not;C;B,Some;C;A,25,25,0.17985611510791366,0.11714242788461539,0.1803027326105435,0.24604037267080744,Some,PHM-Group,0,0,0
No;B;A,Some;B;C,No;A;C,14,14,0.10071942446043165,0.0518423202614379,0.10127256290085304,0.15331284886217258,No,mReasoner-Indiv,0.4425329868052779,0.5229826165429031,0.6074249249249248
No;B;A,Some;B;C,No;A;C,14,14,0.10071942446043165,0.0518423202614379,0.10127256290085304,0.15331284886217258,No,PHM-Indiv,0,0,0
No;B;A,Some;B;C,No;A;C,14,14,0.10071942446043165,0.0518423202614379,0.10127256290085304,0.15331284886217258,No,mReasoner-Group,0.37794838145231846,0.46048768080135044,0.5420569093756117
No;B;A,Some;B;C,No;A;C,14,14,0.10071942446043165,0.0518423202614379,0.10127256290085304,0.15331284886217258,No,PHM-Group,0,0,0
No;B;A,Some;B;C,No;C;A,10,10,0.07194244604316546,0.031829580219669994,0.0717352473585192,0.11767021769337654,No,mReasoner-Indiv,0,0,0
No;B;A,Some;B;C,No;C;A,10,10,0.07194244604316546,0.031829580219669994,0.0717352473585192,0.11767021769337654,No,PHM-Indiv,0.4014585689318392,0.48199246779930716,0.5639145941777521
No;B;A,Some;B;C,No;C;A,10,10,0.07194244604316546,0.031829580219669994,0.0717352473585192,0.11767021769337654,No,mReasoner-Group,0,0,0
No;B;A,Some;B;C,No;C;A,10,10,0.07194244604316546,0.031829580219669994,0.0717352473585192,0.11767021769337654,No,PHM-Group,0,0,0
No;B;A,Some;B;C,NVC;,47,47,0.3381294964028777,0.2608478260869565,0.3408506033582608,0.421505968778696,NVC,mReasoner-Indiv,0.39257507507507505,0.4770173834570968,0.557467013194722
No;B;A,Some;B;C,NVC;,47,47,0.3381294964028777,0.2608478260869565,0.3408506033582608,0.421505968778696,NVC,PHM-Indiv,0.40283865013252557,0.48168752357597333,0.5606196860693263
No;B;A,Some;B;C,NVC;,47,47,0.3381294964028777,0.2608478260869565,0.3408506033582608,0.421505968778696,NVC,mReasoner-Group,0.4579430906243883,0.5395123191986496,0.6220516185476815
No;B;A,Some;B;C,NVC;,47,47,0.3381294964028777,0.2608478260869565,0.3408506033582608,0.421505968778696,NVC,PHM-Group,1,1,1
No;B;A,Some;B;C,Some not;A;C,12,12,0.08633093525179857,0.04131665345862108,0.08610149057037017,0.1333742331288343,Some not,mReasoner-Indiv,0,0,0
No;B;A,Some;B;C,Some not;A;C,12,12,0.08633093525179857,0.04131665345862108,0.08610149057037017,0.1333742331288343,Some not,PHM-Indiv,0,0,0
No;B;A,Some;B;C,Some not;A;C,12,12,0.08633093525179857,0.04131665345862108,0.08610149057037017,0.1333742331288343,Some not,mReasoner-Group,0,0,0
No;B;A,Some;B;C,Some not;A;C,12,12,0.08633093525179857,0.04131665345862108,0.08610149057037017,0.1333742331288343,Some not,PHM-Group,0,0,0
No;B;A,Some;B;C,Some not;C;A,37,37,0.26618705035971224,0.18665116279069768,0.2645801959478755,0.3401395975056689,Some not,mReasoner-Indiv,0,0,0
No;B;A,Some;B;C,Some not;C;A,37,37,0.26618705035971224,0.18665116279069768,0.2645801959478755,0.3401395975056689,Some not,PHM-Indiv,0.012321939970989697,0.03661291192008016,0.06806199752628325
No;B;A,Some;B;C,Some not;C;A,37,37,0.26618705035971224,0.18665116279069768,0.2645801959478755,0.3401395975056689,Some not,mReasoner-Group,0,0,0
No;B;A,Some;B;C,Some not;C;A,37,37,0.26618705035971224,0.18665116279069768,0.2645801959478755,0.3401395975056689,Some not,PHM-Group,0,0,0
No;B;A,Some;B;C,Some;A;C,9,9,0.06474820143884892,0.02289642609299098,0.06421140861095348,0.10968972115910333,Some,mReasoner-Indiv,0,0,0
No;B;A,Some;B;C,Some;A;C,9,9,0.06474820143884892,0.02289642609299098,0.06421140861095348,0.10968972115910333,Some,PHM-Indiv,0,0,0
No;B;A,Some;B;C,Some;A;C,9,9,0.06474820143884892,0.02289642609299098,0.06421140861095348,0.10968972115910333,Some,mReasoner-Group,0,0,0
No;B;A,Some;B;C,Some;A;C,9,9,0.06474820143884892,0.02289642609299098,0.06421140861095348,0.10968972115910333,Some,PHM-Group,0,0,0
No;B;A,Some;B;C,Some;C;A,10,10,0.07194244604316546,0.03399107987565888,0.07132022650052636,0.11570247933884298,Some,mReasoner-Indiv,0,0,0
No;B;A,Some;B;C,Some;C;A,10,10,0.07194244604316546,0.03399107987565888,0.07132022650052636,0.11570247933884298,Some,PHM-Indiv,0,0,0
No;B;A,Some;B;C,Some;C;A,10,10,0.07194244604316546,0.03399107987565888,0.07132022650052636,0.11570247933884298,Some,mReasoner-Group,0,0,0
No;B;A,Some;B;C,Some;C;A,10,10,0.07194244604316546,0.03399107987565888,0.07132022650052636,0.11570247933884298,Some,PHM-Group,0,0,0
No;B;A,Some;C;B,All;A;C,1,1,0.007194244604316547,0.006211180124223602,0.011491375861708716,0.026779406570116567,All,mReasoner-Indiv,0,0,0
No;B;A,Some;C;B,All;A;C,1,1,0.007194244604316547,0.006211180124223602,0.011491375861708716,0.026779406570116567,All,PHM-Indiv,0,0,0
No;B;A,Some;C;B,All;A;C,1,1,0.007194244604316547,0.006211180124223602,0.011491375861708716,0.026779406570116567,All,mReasoner-Group,0,0,0
No;B;A,Some;C;B,All;A;C,1,1,0.007194244604316547,0.006211180124223602,0.011491375861708716,0.026779406570116567,All,PHM-Group,0,0,0
No;B;A,Some;C;B,All;C;A,3,3,0.02158273381294964,0.006711409395973154,0.022933425437840785,0.04870459401709401,All,mReasoner-Indiv,0,0,0
No;B;A,Some;C;B,All;C;A,3,3,0.02158273381294964,0.006711409395973154,0.022933425437840785,0.04870459401709401,All,PHM-Indiv,0,0,0
No;B;A,Some;C;B,All;C;A,3,3,0.02158273381294964,0.006711409395973154,0.022933425437840785,0.04870459401709401,All,mReasoner-Group,0,0,0
No;B;A,Some;C;B,All;C;A,3,3,0.02158273381294964,0.006711409395973154,0.022933425437840785,0.04870459401709401,All,PHM-Group,0,0,0
No;B;A,Some;C;B,No;A;C,6,6,0.04316546762589928,0.013943774346458911,0.043785871677722236,0.08031034144907655,No,mReasoner-Indiv,0.15956837280366692,0.2315707808823934,0.30346206896551725
No;B;A,Some;C;B,No;A;C,6,6,0.04316546762589928,0.013943774346458911,0.043785871677722236,0.08031034144907655,No,PHM-Indiv,0,0,0
No;B;A,Some;C;B,No;A;C,6,6,0.04316546762589928,0.013943774346458911,0.043785871677722236,0.08031034144907655,No,mReasoner-Group,0,0,0
No;B;A,Some;C;B,No;A;C,6,6,0.04316546762589928,0.013943774346458911,0.043785871677722236,0.08031034144907655,No,PHM-Group,0,0,0
No;B;A,Some;C;B,No;C;A,22,22,0.15827338129496402,0.09721102150537635,0.15720351426292017,0.2214951528709918,No,mReasoner-Indiv,0.08694088207694714,0.13543310313125362,0.1948222829801777
No;B;A,Some;C;B,No;C;A,22,22,0.15827338129496402,0.09721102150537635,0.15720351426292017,0.2214951528709918,No,PHM-Indiv,0.3984259209174014,0.4821078093663257,0.559461637653127
No;B;A,Some;C;B,No;C;A,22,22,0.15827338129496402,0.09721102150537635,0.15720351426292017,0.2214951528709918,No,mReasoner-Group,0,0,0
No;B;A,Some;C;B,No;C;A,22,22,0.15827338129496402,0.09721102150537635,0.15720351426292017,0.2214951528709918,No,PHM-Group,0,0,0
No;B;A,Some;C;B,NVC;,24,24,0.17266187050359713,0.11408251982916413,0.1727940474654429,0.2387120847376023,NVC,mReasoner-Indiv,0.1897810218978102,0.25653508487280063,0.3333333333333333
No;B;A,Some;C;B,NVC;,24,24,0.17266187050359713,0.11408251982916413,0.1727940474654429,0.2387120847376023,NVC,PHM-Indiv,0.40601172047766476,0.4822153840901798,0.5683702672898178
No;B;A,Some;C;B,NVC;,24,24,0.17266187050359713,0.11408251982916413,0.1727940474654429,0.2387120847376023,NVC,mReasoner-Group,0,0,0
No;B;A,Some;C;B,NVC;,24,24,0.17266187050359713,0.11408251982916413,0.1727940474654429,0.2387120847376023,NVC,PHM-Group,1,1,1
No;B;A,Some;C;B,Some not;A;C,11,11,0.07913669064748201,0.037871667805878334,0.0796966804192062,0.12698412698412698,Some not,mReasoner-Indiv,0,0,0
No;B;A,Some;C;B,Some not;A;C,11,11,0.07913669064748201,0.037871667805878334,0.0796966804192062,0.12698412698412698,Some not,PHM-Indiv,0,0,0
No;B;A,Some;C;B,Some not;A;C,11,11,0.07913669064748201,0.037871667805878334,0.0796966804192062,0.12698412698412698,Some not,mReasoner-Group,0,0,0
No;B;A,Some;C;B,Some not;A;C,11,11,0.07913669064748201,0.037871667805878334,0.0796966804192062,0.12698412698412698,Some not,PHM-Group,0,0,0
No;B;A,Some;C;B,Some not;C;A,55,55,0.39568345323741005,0.3181742925948224,0.39495713984419883,0.47888057511737087,Some not,mReasoner-Indiv,0.2992417373169516,0.37646103111355234,0.4651203165374677
No;B;A,Some;C;B,Some not;C;A,55,55,0.39568345323741005,0.3181742925948224,0.39495713984419883,0.47888057511737087,Some not,PHM-Indiv,0.008,0.0358560869783865,0.0687417741510924
No;B;A,Some;C;B,Some not;C;A,55,55,0.39568345323741005,0.3181742925948224,0.39495713984419883,0.47888057511737087,Some not,mReasoner-Group,1,1,1
No;B;A,Some;C;B,Some not;C;A,55,55,0.39568345323741005,0.3181742925948224,0.39495713984419883,0.47888057511737087,Some not,PHM-Group,0,0,0
No;B;A,Some;C;B,Some;A;C,3,3,0.02158273381294964,0.006666666666666667,0.02263389099727719,0.05050389721105833,Some,mReasoner-Indiv,0,0,0
No;B;A,Some;C;B,Some;A;C,3,3,0.02158273381294964,0.006666666666666667,0.02263389099727719,0.05050389721105833,Some,PHM-Indiv,0,0,0
No;B;A,Some;C;B,Some;A;C,3,3,0.02158273381294964,0.006666666666666667,0.02263389099727719,0.05050389721105833,Some,mReasoner-Group,0,0,0
No;B;A,Some;C;B,Some;A;C,3,3,0.02158273381294964,0.006666666666666667,0.02263389099727719,0.05050389721105833,Some,PHM-Group,0,0,0
No;B;A,Some;C;B,Some;C;A,14,14,0.10071942446043165,0.05309566908018235,0.10093793865383917,0.1532258064516129,Some,mReasoner-Indiv,0,0,0
No;B;A,Some;C;B,Some;C;A,14,14,0.10071942446043165,0.05309566908018235,0.10093793865383917,0.1532258064516129,Some,PHM-Indiv,0,0,0
No;B;A,Some;C;B,Some;C;A,14,14,0.10071942446043165,0.05309566908018235,0.10093793865383917,0.1532258064516129,Some,mReasoner-Group,0,0,0
No;B;A,Some;C;B,Some;C;A,14,14,0.10071942446043165,0.05309566908018235,0.10093793865383917,0.1532258064516129,Some,PHM-Group,0,0,0
Some not;A;B,All;B;C,All;A;C,2,2,0.014388489208633094,0.00641025641025641,0.016425309225842073,0.03747475030860732,All,mReasoner-Indiv,0,0,0
Some not;A;B,All;B;C,All;A;C,2,2,0.014388489208633094,0.00641025641025641,0.016425309225842073,0.03747475030860732,All,PHM-Indiv,0,0,0
Some not;A;B,All;B;C,All;A;C,2,2,0.014388489208633094,0.00641025641025641,0.016425309225842073,0.03747475030860732,All,mReasoner-Group,0,0,0
Some not;A;B,All;B;C,All;A;C,2,2,0.014388489208633094,0.00641025641025641,0.016425309225842073,0.03747475030860732,All,PHM-Group,0,0,0
Some not;A;B,All;B;C,All;C;A,1,1,0.007194244604316547,0.00624223602484472,0.010959772318364768,0.024272871496562636,All,mReasoner-Indiv,0,0,0
Some not;A;B,All;B;C,All;C;A,1,1,0.007194244604316547,0.00624223602484472,0.010959772318364768,0.024272871496562636,All,PHM-Indiv,0,0,0
Some not;A;B,All;B;C,All;C;A,1,1,0.007194244604316547,0.00624223602484472,0.010959772318364768,0.024272871496562636,All,mReasoner-Group,0,0,0
Some not;A;B,All;B;C,All;C;A,1,1,0.007194244604316547,0.00624223602484472,0.010959772318364768,0.024272871496562636,All,PHM-Group,0,0,0
Some not;A;B,All;B;C,No;A;C,4,4,0.02877697841726619,0.007042253521126761,0.02917225264210803,0.058619579218548726,No,mReasoner-Indiv,0,0,0
Some not;A;B,All;B;C,No;A;C,4,4,0.02877697841726619,0.007042253521126761,0.02917225264210803,0.058619579218548726,No,PHM-Indiv,0,0,0
Some not;A;B,All;B;C,No;A;C,4,4,0.02877697841726619,0.007042253521126761,0.02917225264210803,0.058619579218548726,No,mReasoner-Group,0,0,0
Some not;A;B,All;B;C,No;A;C,4,4,0.02877697841726619,0.007042253521126761,0.02917225264210803,0.058619579218548726,No,PHM-Group,0,0,0
Some not;A;B,All;B;C,No;C;A,4,4,0.02877697841726619,0.006944444444444444,0.02919604035729671,0.06287411971830982,No,mReasoner-Indiv,0,0,0
Some not;A;B,All;B;C,No;C;A,4,4,0.02877697841726619,0.006944444444444444,0.02919604035729671,0.06287411971830982,No,PHM-Indiv,0,0,0
Some not;A;B,All;B;C,No;C;A,4,4,0.02877697841726619,0.006944444444444444,0.02919604035729671,0.06287411971830982,No,mReasoner-Group,0,0,0
Some not;A;B,All;B;C,No;C;A,4,4,0.02877697841726619,0.006944444444444444,0.02919604035729671,0.06287411971830982,No,PHM-Group,0,0,0
Some not;A;B,All;B;C,NVC;,21,21,0.1510791366906475,0.09615,0.15012664822878213,0.21127788629587746,NVC,mReasoner-Indiv,0.33092799953585517,0.4173922402303275,0.5
Some not;A;B,All;B;C,NVC;,21,21,0.1510791366906475,0.09615,0.15012664822878213,0.21127788629587746,NVC,PHM-Indiv,0.03870347394540943,0.07927097400856187,0.125
Some not;A;B,All;B;C,NVC;,21,21,0.1510791366906475,0.09615,0.15012664822878213,0.21127788629587746,NVC,mReasoner-Group,1,1,1
Some not;A;B,All;B;C,NVC;,21,21,0.1510791366906475,0.09615,0.15012664822878213,0.21127788629587746,NVC,PHM-Group,0,0,0
Some not;A;B,All;B;C,Some not;A;C,46,46,0.33093525179856115,0.25,0.33261257819811973,0.41354705122180446,Some not,mReasoner-Indiv,0.5,0.5826077597696725,0.6690720004641447
Some not;A;B,All;B;C,Some not;A;C,46,46,0.33093525179856115,0.25,0.33261257819811973,0.41354705122180446,Some not,PHM-Indiv,0.8202934093045112,0.877519585960662,0.9296875
Some not;A;B,All;B;C,Some not;A;C,46,46,0.33093525179856115,0.25,0.33261257819811973,0.41354705122180446,Some not,mReasoner-Group,0,0,0
Some not;A;B,All;B;C,Some not;A;C,46,46,0.33093525179856115,0.25,0.33261257819811973,0.41354705122180446,Some not,PHM-Group,1,1,1
Some not;A;B,All;B;C,Some not;C;A,21,21,0.1510791366906475,0.09488045289959193,0.15160331189593934,0.20948613086770979,Some not,mReasoner-Indiv,0,0,0
Some not;A;B,All;B;C,Some not;C;A,21,21,0.1510791366906475,0.09488045289959193,0.15160331189593934,0.20948613086770979,Some not,PHM-Indiv,0,0,0
Some not;A;B,All;B;C,Some not;C;A,21,21,0.1510791366906475,0.09488045289959193,0.15160331189593934,0.20948613086770979,Some not,mReasoner-Group,0,0,0
Some not;A;B,All;B;C,Some not;C;A,21,21,0.1510791366906475,0.09488045289959193,0.15160331189593934,0.20948613086770979,Some not,PHM-Group,0,0,0
Some not;A;B,All;B;C,Some;A;C,32,32,0.2302158273381295,0.15995569620253164,0.22937233230700563,0.3053591773954654,Some,mReasoner-Indiv,0,0,0
Some not;A;B,All;B;C,Some;A;C,32,32,0.2302158273381295,0.15995569620253164,0.22937233230700563,0.3053591773954654,Some,PHM-Indiv,0.013884099616858237,0.04325269272349959,0.07895683453237409
Some not;A;B,All;B;C,Some;A;C,32,32,0.2302158273381295,0.15995569620253164,0.22937233230700563,0.3053591773954654,Some,mReasoner-Group,0,0,0
Some not;A;B,All;B;C,Some;A;C,32,32,0.2302158273381295,0.15995569620253164,0.22937233230700563,0.3053591773954654,Some,PHM-Group,0,0,0
Some not;A;B,All;B;C,Some;C;A,8,8,0.05755395683453238,0.022218137254901963,0.05793696687600991,0.10078745952310861,Some,mReasoner-Indiv,0,0,0
Some not;A;B,All;B;C,Some;C;A,8,8,0.05755395683453238,0.022218137254901963,0.05793696687600991,0.10078745952310861,Some,PHM-Indiv,0,0,0
Some not;A;B,All;B;C,Some;C;A,8,8,0.05755395683453238,0.022218137254901963,0.05793696687600991,0.10078745952310861,Some,mReasoner-Group,0,0,0
Some not;A;B,All;B;C,Some;C;A,8,8,0.05755395683453238,0.022218137254901963,0.05793696687600991,0.10078745952310861,Some,PHM-Group,0,0,0
Some not;A;B,All;C;B,All;A;C,1,1,0.007194244604316547,0.006172839506172839,0.01115891461198167,0.024770431588613404,All,mReasoner-Indiv,0,0,0
Some not;A;B,All;C;B,All;A;C,1,1,0.007194244604316547,0.006172839506172839,0.01115891461198167,0.024770431588613404,All,PHM-Indiv,0,0,0
Some not;A;B,All;C;B,All;A;C,1,1,0.007194244604316547,0.006172839506172839,0.01115891461198167,0.024770431588613404,All,mReasoner-Group,0,0,0
Some not;A;B,All;C;B,All;A;C,1,1,0.007194244604316547,0.006172839506172839,0.01115891461198167,0.024770431588613404,All,PHM-Group,0,0,0
Some not;A;B,All;C;B,No;A;C,6,6,0.04316546762589928,0.014074657736629567,0.04260593772578663,0.07634117896522477,No,mReasoner-Indiv,0,0,0
Some not;A;B,All;C;B,No;A;C,6,6,0.04316546762589928,0.014074657736629567,0.04260593772578663,0.07634117896522477,No,PHM-Indiv,0,0,0
Some not;A;B,All;C;B,No;A;C,6,6,0.04316546762589928,0.014074657736629567,0.04260593772578663,0.07634117896522477,No,mReasoner-Group,0,0,0
Some not;A;B,All;C;B,No;A;C,6,6,0.04316546762589928,0.014074657736629567,0.04260593772578663,0.07634117896522477,No,PHM-Group,0,0,0
Some not;A;B,All;C;B,No;C;A,4,4,0.02877697841726619,0.007042253521126761,0.02886246246025198,0.061083679833679835,No,mReasoner-Indiv,0,0,0
Some not;A;B,All;C;B,No;C;A,4,4,0.02877697841726619,0.007042253521126761,0.02886246246025198,0.061083679833679835,No,PHM-Indiv,0,0,0
Some not;A;B,All;C;B,No;C;A,4,4,0.02877697841726619,0.007042253521126761,0.02886246246025198,0.061083679833679835,No,mReasoner-Group,0,0,0
Some not;A;B,All;C;B,No;C;A,4,4,0.02877697841726619,0.007042253521126761,0.02886246246025198,0.061083679833679835,No,PHM-Group,0,0,0
Some not;A;B,All;C;B,NVC;,26,26,0.18705035971223022,0.12328518959698233,0.18635213076478913,0.25,NVC,mReasoner-Indiv,0,0,0
Some not;A;B,All;C;B,NVC;,26,26,0.18705035971223022,0.12328518959698233,0.18635213076478913,0.25,NVC,PHM-Indiv,0.03934736523319201,0.07910189833979649,0.1258317255045106
Some not;A;B,All;C;B,NVC;,26,26,0.18705035971223022,0.12328518959698233,0.18635213076478913,0.25,NVC,mReasoner-Group,0,0,0
Some not;A;B,All;C;B,NVC;,26,26,0.18705035971223022,0.12328518959698233,0.18635213076478913,0.25,NVC,PHM-Group,0,0,0
Some not;A;B,All;C;B,Some not;A;C,46,46,0.33093525179856115,0.2535211267605634,0.3319940246445547,0.4109790491539081,Some not,mReasoner-Indiv,1,1,1
Some not;A;B,All;C;B,Some not;A;C,46,46,0.33093525179856115,0.2535211267605634,0.3319940246445547,0.4109790491539081,Some not,PHM-Indiv,0.8251440460947503,0.8779004385056038,0.9286055505004549
Some not;A;B,All;C;B,Some not;A;C,46,46,0.33093525179856115,0.2535211267605634,0.3319940246445547,0.4109790491539081,Some not,mReasoner-Group,1,1,1
Some not;A;B,All;C;B,Some not;A;C,46,46,0.33093525179856115,0.2535211267605634,0.3319940246445547,0.4109790491539081,Some not,PHM-Group,1,1,1
Some not;A;B,All;C;B,Some not;C;A,20,20,0.14388489208633093,0.08403200975046508,0.1419696432736054,0.20300751879699247,Some not,mReasoner-Indiv,0,0,0
Some not;A;B,All;C;B,Some not;C;A,20,20,0.14388489208633093,0.08403200975046508,0.1419696432736054,0.20300751879699247,Some not,PHM-Indiv,0,0,0
Some not;A;B,All;C;B,Some not;C;A,20,20,0.14388489208633093,0.08403200975046508,0.1419696432736054,0.20300751879699247,Some not,mReasoner-Group,0,0,0
Some not;A;B,All;C;B,Some not;C;A,20,20,0.14388489208633093,0.08403200975046508,0.1419696432736054,0.20300751879699247,Some not,PHM-Group,0,0,0
Some not;A;B,All;C;B,Some;A;C,20,20,0.14388489208633093,0.09166507633587785,0.14556405927017413,0.206618694784839,Some,mReasoner-Indiv,0,0,0
Some not;A;B,All;C;B,Some;A;C,20,20,0.14388489208633093,0.09166507633587785,0.14556405927017413,0.206618694784839,Some,PHM-Indiv,0.013786017949929145,0.04308383081623211,0.07863095238095232
Some not;A;B,All;C;B,Some;A;C,20,20,0.14388489208633093,0.09166507633587785,0.14556405927017413,0.206618694784839,Some,mReasoner-Group,0,0,0
Some not;A;B,All;C;B,Some;A;C,20,20,0.14388489208633093,0.09166507633587785,0.14556405927017413,0.206618694784839,Some,PHM-Group,0,0,0
Some not;A;B,All;C;B,Some;C;A,16,16,0.11510791366906475,0.06716417910447761,0.11593033965067086,0.1721311475409836,Some,mReasoner-Indiv,0,0,0
